order_id,order_date,customer_id,customer_name,region,category,product,unit_price,quantity,sales,profit,payment_method
5488,2024-12-25,6752,Customer_6752,East,Electronics,Monitor,1099.23,1,1099.23,301.49,cash
5489,2024-12-17,8029,Customer_8029,North,Home,Cookware,1052.37,1,1052.37,301.47,card
5490,2023-06-07,6021,Customer_6021,South,Apparel,T-Shirt,951.5,1,951.5,75.37,paypal
5491,2023-10-17,2173,Customer_2173,South,Apparel,Jacket,484.85,1,484.85,108.53,card
5492,2024-11-08,7089,Customer_7089,East,Office Supplies,Notepad,306.58,5,1532.9,262.04,card
5493,2023-04-02,1523,Customer_1523,Central,Home,Decor,364.59,2,729.18,138.48,card
5494,2024-07-16,6289,Customer_6289,South,Office Supplies,Notepad,1953.82,5,9769.1,1643.49,paypal
5495,2024-07-22,2116,Customer_2116,North,Apparel,T-Shirt,581.33,1,581.33,155.58,bank_transfer
5496,2023-07-22,2793,Customer_2793,Central,Furniture,Desk,85.0,1,85.0,23.48,paypal
5497,2023-04-17,9945,Customer_9945,South,Home,Cookware,1454.11,1,1454.11,336.64,card
5498,2023-07-18,5949,Customer_5949,South,Home,Bedding,1545.52,1,1545.52,92.16,card
5499,2023-06-21,3906,Customer_3906,South,Home,Cookware,198.29,1,198.29,68.33,cash
5500,2024-12-26,2802,Customer_2802,Central,Electronics,Smartphone,1947.31,1,1947.31,367.45,card
5501,2024-06-04,5906,Customer_5906,East,Home,Decor,1830.24,1,1830.24,456.27,cash
5502,2023-07-18,2025,Customer_2025,West,Electronics,Smartphone,345.92,1,345.92,90.17,paypal
5503,2023-08-14,9034,Customer_9034,South,Electronics,Headphones,1370.39,1,1370.39,183.04,card
5504,2024-05-10,1856,Customer_1856,North,Apparel,Jacket,381.24,1,381.24,44.02,cash
5505,2023-01-06,4655,Customer_4655,Central,Office Supplies,Paper,1177.69,1,1177.69,235.35,cash
5506,2024-11-12,3185,Customer_3185,West,Furniture,Desk,1568.05,1,1568.05,284.89,paypal
5507,2023-09-19,1550,Customer_1550,East,Furniture,Cabinet,1769.2,1,1769.2,286.71,card
5508,2023-10-21,8359,Customer_8359,North,Electronics,Laptop,1198.31,1,1198.31,325.22,bank_transfer
5509,2023-10-03,8896,Customer_8896,South,Home,Bedding,551.0,1,551.0,122.56,card
5510,2024-06-22,3900,Customer_3900,Central,Home,Bedding,1026.48,1,1026.48,273.73,cash
5511,2024-07-09,2465,Customer_2465,West,Home,Cookware,97.66,1,97.66,14.46,card
5512,2024-06-18,9897,Customer_9897,East,Furniture,Cabinet,920.54,2,1841.08,394.83,cash
5513,2023-06-25,9128,Customer_9128,West,Home,Decor,1614.49,3,4843.47,1525.54,paypal
5514,2024-09-18,5627,Customer_5627,North,Office Supplies,Stapler,1696.74,2,3393.48,227.52,card
5515,2023-08-13,4993,Customer_4993,Central,Furniture,Table,420.98,1,420.98,127.21,cash
5516,2024-06-02,9794,Customer_9794,Central,Apparel,Jacket,1530.86,1,1530.86,360.38,paypal
5517,2023-04-28,2143,Customer_2143,South,Office Supplies,Paper,1048.07,1,1048.07,227.76,cash
5518,2024-05-01,6469,Customer_6469,Central,Apparel,Jacket,251.46,1,251.46,63.52,card
5519,2024-01-22,8789,Customer_8789,West,Electronics,Smartphone,470.19,2,940.38,85.95,card
5520,2024-10-16,1373,Customer_1373,East,Furniture,Chair,887.85,4,3551.4,1068.44,paypal
5521,2023-08-31,9059,Customer_9059,East,Home,Decor,490.27,1,490.27,67.24,paypal
5522,2023-01-06,6989,Customer_6989,West,Home,Bedding,349.48,1,349.48,29.56,bank_transfer
5523,2023-03-24,3695,Customer_3695,East,Apparel,T-Shirt,1325.5,3,3976.5,294.07,paypal
5524,2024-12-24,5780,Customer_5780,Central,Home,Decor,176.92,4,707.68,195.23,card
5525,2023-12-03,5992,Customer_5992,Central,Office Supplies,Paper,1304.32,3,3912.96,929.5,cash
5526,2024-11-07,7698,Customer_7698,South,Apparel,Jacket,485.51,1,485.51,147.66,bank_transfer
5527,2023-06-26,8912,Customer_8912,West,Furniture,Desk,1187.21,1,1187.21,350.86,bank_transfer
5528,2024-03-11,6031,Customer_6031,West,Apparel,Shoes,1485.3,1,1485.3,218.59,cash
5529,2024-12-01,1071,Customer_1071,West,Furniture,Desk,559.83,1,559.83,150.48,cash
5530,2023-11-13,2933,Customer_2933,West,Home,Bedding,704.04,3,2112.12,677.52,bank_transfer
5531,2023-11-26,1648,Customer_1648,South,Furniture,Chair,1728.22,1,1728.22,355.46,paypal
5532,2023-10-13,4137,Customer_4137,East,Home,Cookware,1296.88,1,1296.88,193.1,cash
5533,2024-04-01,9264,Customer_9264,South,Furniture,Chair,587.45,1,587.45,108.76,bank_transfer
5534,2024-08-03,9570,Customer_9570,East,Home,Bedding,1718.61,1,1718.61,391.71,card
5535,2024-04-16,1725,Customer_1725,North,Apparel,Shoes,1881.82,1,1881.82,255.18,bank_transfer
5536,2023-08-13,9236,Customer_9236,North,Electronics,Laptop,461.85,1,461.85,90.31,cash
5537,2023-11-25,5479,Customer_5479,East,Office Supplies,Notepad,1058.86,1,1058.86,270.38,card
5538,2024-04-02,5630,Customer_5630,Central,Apparel,Jacket,65.68,1,65.68,22.13,card
5539,2024-09-05,8371,Customer_8371,East,Home,Cookware,1705.34,2,3410.68,1084.25,paypal
5540,2024-02-29,6321,Customer_6321,South,Electronics,Headphones,542.16,3,1626.48,236.88,card
5541,2024-01-23,8056,Customer_8056,Central,Office Supplies,Pen,1475.3,1,1475.3,78.26,cash
5542,2024-01-11,7627,Customer_7627,East,Furniture,Chair,419.62,2,839.24,233.64,cash
5543,2023-04-04,5136,Customer_5136,Central,Furniture,Table,1002.97,2,2005.94,615.47,card
5544,2023-11-14,6715,Customer_6715,Central,Home,Decor,714.03,2,1428.06,390.91,card
5545,2024-12-29,2627,Customer_2627,South,Office Supplies,Notepad,1150.04,3,3450.12,266.46,cash
5546,2024-04-29,1031,Customer_1031,West,Furniture,Desk,1842.28,1,1842.28,260.37,paypal
5547,2023-12-14,7977,Customer_7977,East,Furniture,Table,1097.98,1,1097.98,326.81,card
5548,2023-02-15,8313,Customer_8313,North,Home,Cookware,1277.08,3,3831.24,887.65,cash
5549,2023-05-25,5096,Customer_5096,West,Furniture,Desk,615.04,1,615.04,191.65,paypal
5550,2024-12-05,2762,Customer_2762,South,Office Supplies,Notepad,220.2,1,220.2,34.96,bank_transfer
5551,2024-03-01,5951,Customer_5951,Central,Office Supplies,Notepad,126.79,2,253.58,29.78,cash
5552,2023-01-25,8235,Customer_8235,East,Home,Cookware,1704.54,1,1704.54,442.06,paypal
5553,2023-08-04,7577,Customer_7577,East,Electronics,Monitor,1377.84,2,2755.68,762.18,cash
5554,2024-09-30,1104,Customer_1104,West,Office Supplies,Pen,1252.52,1,1252.52,414.35,cash
5555,2024-02-20,3914,Customer_3914,West,Electronics,Smartphone,1557.22,1,1557.22,360.35,bank_transfer
5556,2024-01-24,8537,Customer_8537,North,Apparel,Shoes,367.18,1,367.18,100.44,card
5557,2024-11-12,7807,Customer_7807,North,Electronics,Monitor,67.08,1,67.08,3.42,cash
5558,2024-12-03,8889,Customer_8889,East,Office Supplies,Notepad,6.59,1,6.59,0.82,bank_transfer
5559,2024-03-04,2560,Customer_2560,Central,Furniture,Desk,1555.55,1,1555.55,536.09,card
5560,2024-09-08,4446,Customer_4446,West,Home,Decor,1346.36,3,4039.08,213.18,cash
5561,2024-07-29,7391,Customer_7391,North,Home,Bedding,1085.16,1,1085.16,350.31,cash
5562,2024-07-26,3641,Customer_3641,Central,Furniture,Chair,30.66,1,30.66,2.13,paypal
5563,2024-07-10,9254,Customer_9254,South,Apparel,Shoes,466.53,1,466.53,54.68,cash
5564,2024-01-18,5006,Customer_5006,East,Office Supplies,Paper,205.8,1,205.8,39.79,cash
5565,2023-10-16,1439,Customer_1439,Central,Electronics,Laptop,1131.84,1,1131.84,83.6,paypal
5566,2024-10-07,7976,Customer_7976,South,Furniture,Cabinet,230.35,1,230.35,73.23,cash
5567,2023-01-18,2946,Customer_2946,Central,Furniture,Table,302.47,1,302.47,77.71,bank_transfer
5568,2024-01-31,9947,Customer_9947,South,Home,Bedding,275.17,1,275.17,34.28,bank_transfer
5569,2023-12-14,9919,Customer_9919,North,Apparel,Shoes,777.43,2,1554.86,182.68,card
5570,2023-02-16,4222,Customer_4222,South,Office Supplies,Paper,969.42,1,969.42,240.66,card
5571,2024-08-21,8228,Customer_8228,North,Office Supplies,Paper,1882.16,1,1882.16,114.61,paypal
5572,2023-05-23,2356,Customer_2356,East,Home,Decor,1525.54,2,3051.08,593.88,bank_transfer
5573,2023-12-28,1523,Customer_1523,Central,Electronics,Smartphone,737.66,4,2950.64,920.93,bank_transfer
5574,2023-03-02,5885,Customer_5885,North,Home,Cookware,1873.32,4,7493.28,2470.16,paypal
5575,2023-01-08,4611,Customer_4611,West,Furniture,Chair,23.31,1,23.31,5.94,bank_transfer
5576,2024-02-23,4813,Customer_4813,West,Home,Cookware,666.68,1,666.68,106.82,paypal
5577,2023-02-21,4868,Customer_4868,East,Electronics,Smartphone,1316.54,2,2633.08,677.97,bank_transfer
5578,2023-03-04,5553,Customer_5553,North,Apparel,Shoes,456.33,1,456.33,99.43,bank_transfer
5579,2023-08-27,4426,Customer_4426,North,Furniture,Table,1519.88,1,1519.88,434.08,card
5580,2024-02-09,2505,Customer_2505,West,Electronics,Smartphone,1510.79,5,7553.95,1344.21,card
5581,2024-12-15,5427,Customer_5427,East,Home,Bedding,994.04,1,994.04,87.85,card
5582,2024-10-11,8301,Customer_8301,South,Office Supplies,Paper,670.68,1,670.68,34.04,card
5583,2023-09-27,6295,Customer_6295,West,Apparel,Jacket,1838.22,1,1838.22,362.45,bank_transfer
5584,2024-02-27,6157,Customer_6157,Central,Office Supplies,Pen,1274.38,3,3823.14,458.64,bank_transfer
5585,2023-02-15,9693,Customer_9693,Central,Furniture,Chair,294.1,3,882.3,298.05,bank_transfer
5586,2023-03-31,2664,Customer_2664,South,Home,Cookware,1066.61,2,2133.22,427.92,cash
5587,2024-11-13,1695,Customer_1695,West,Electronics,Smartphone,487.5,2,975.0,91.54,paypal
5588,2023-08-03,7529,Customer_7529,North,Furniture,Table,1751.78,1,1751.78,122.78,bank_transfer
5589,2023-01-11,1502,Customer_1502,Central,Apparel,Jacket,1036.11,3,3108.33,576.6,cash
5590,2023-03-28,1998,Customer_1998,North,Electronics,Headphones,1270.57,1,1270.57,158.35,cash
5591,2024-09-18,5001,Customer_5001,North,Home,Decor,422.31,1,422.31,38.61,bank_transfer
5592,2024-10-07,7481,Customer_7481,North,Home,Bedding,1536.06,1,1536.06,437.42,cash
5593,2023-09-07,3324,Customer_3324,South,Office Supplies,Pen,1269.66,1,1269.66,273.89,paypal
5594,2023-11-04,7811,Customer_7811,North,Apparel,T-Shirt,819.98,1,819.98,78.68,card
5595,2023-01-11,7386,Customer_7386,South,Home,Bedding,623.55,1,623.55,207.79,bank_transfer
5596,2023-02-21,8286,Customer_8286,South,Electronics,Laptop,835.38,1,835.38,261.64,card
5597,2024-01-17,1692,Customer_1692,South,Office Supplies,Stapler,570.11,1,570.11,139.19,bank_transfer
5598,2024-05-06,6376,Customer_6376,Central,Home,Cookware,1247.97,1,1247.97,293.96,card
5599,2024-12-12,6802,Customer_6802,East,Furniture,Desk,1783.83,2,3567.66,401.76,bank_transfer
5600,2023-01-24,2835,Customer_2835,North,Home,Decor,1808.82,1,1808.82,361.95,bank_transfer
5601,2024-03-23,8115,Customer_8115,North,Apparel,Jacket,992.45,1,992.45,188.23,cash
5602,2023-08-12,9415,Customer_9415,Central,Office Supplies,Paper,22.77,2,45.54,3.2,bank_transfer
5603,2024-05-21,9327,Customer_9327,South,Office Supplies,Stapler,1171.09,1,1171.09,241.91,bank_transfer
5604,2023-08-10,4493,Customer_4493,South,Office Supplies,Stapler,1815.03,1,1815.03,183.95,paypal
5605,2023-02-27,9458,Customer_9458,South,Home,Bedding,894.46,2,1788.92,408.29,card
5606,2024-05-30,4765,Customer_4765,South,Apparel,Shoes,604.75,1,604.75,96.19,cash
5607,2024-10-30,6798,Customer_6798,East,Office Supplies,Pen,1663.77,1,1663.77,109.85,card
5608,2024-07-23,6654,Customer_6654,West,Electronics,Monitor,1706.23,4,6824.92,1008.08,paypal
5609,2024-08-22,2264,Customer_2264,West,Home,Bedding,1313.29,1,1313.29,88.74,card
5610,2023-06-02,6503,Customer_6503,West,Electronics,Laptop,39.4,3,118.2,38.19,bank_transfer
5611,2024-03-27,3240,Customer_3240,West,Furniture,Table,1475.92,1,1475.92,394.47,cash
5612,2023-12-02,7550,Customer_7550,Central,Apparel,T-Shirt,1362.69,2,2725.38,857.27,paypal
5613,2024-08-05,7697,Customer_7697,South,Apparel,Shoes,444.6,1,444.6,53.01,paypal
5614,2024-10-08,8648,Customer_8648,East,Home,Bedding,1772.39,1,1772.39,254.93,paypal
5615,2023-07-03,6710,Customer_6710,Central,Furniture,Chair,1491.34,1,1491.34,148.01,card
5616,2023-01-22,6812,Customer_6812,East,Furniture,Table,1731.27,1,1731.27,441.14,paypal
5617,2024-10-07,4019,Customer_4019,West,Apparel,T-Shirt,1464.3,1,1464.3,297.11,card
5618,2023-08-08,9217,Customer_9217,East,Furniture,Chair,1664.92,1,1664.92,458.82,card
5619,2024-05-03,2621,Customer_2621,South,Home,Bedding,51.6,1,51.6,7.86,bank_transfer
5620,2023-03-15,9903,Customer_9903,North,Office Supplies,Stapler,1460.81,1,1460.81,274.94,paypal
5621,2024-02-27,8271,Customer_8271,North,Office Supplies,Paper,1851.79,2,3703.58,337.37,paypal
5622,2024-01-09,5296,,South,Electronics,Monitor,45.89,1,45.89,15.76,cash
5623,2023-03-19,9204,Customer_9204,Central,Home,Decor,1321.15,1,1321.15,415.25,bank_transfer
5624,2023-12-25,7057,Customer_7057,Central,Furniture,Desk,1962.87,3,5888.61,1403.0,bank_transfer
5625,2024-09-04,8559,Customer_8559,North,Electronics,Monitor,1038.23,1,1038.23,180.39,card
5626,2024-07-30,9558,Customer_9558,West,Apparel,Jacket,222.4,1,222.4,64.32,paypal
5627,2024-03-01,4407,Customer_4407,Central,Apparel,Jacket,372.05,1,372.05,92.05,cash
5628,2023-11-28,1164,Customer_1164,North,Electronics,Smartphone,1625.45,1,1625.45,478.57,bank_transfer
5629,2024-10-17,2594,Customer_2594,West,Apparel,Jacket,88.29,4,353.16,53.76,cash
5630,2024-02-08,7460,Customer_7460,Central,Furniture,Table,973.61,1,973.61,287.85,bank_transfer
5631,2023-06-05,5038,Customer_5038,North,Electronics,Laptop,1282.9,1,1282.9,368.02,card
5632,2023-04-02,3316,Customer_3316,South,Electronics,Laptop,808.46,1,808.46,132.13,card
5633,2023-11-09,7700,Customer_7700,West,Electronics,Laptop,1212.53,2,2425.06,800.69,paypal
5634,2024-05-02,7452,Customer_7452,East,Electronics,Laptop,68.72,1,68.72,5.86,bank_transfer
5635,2023-11-08,8460,Customer_8460,East,Apparel,T-Shirt,722.68,4,2890.72,671.99,paypal
5636,2023-12-20,7845,Customer_7845,West,Apparel,T-Shirt,1454.36,3,4363.08,612.96,paypal
5637,2023-09-21,4578,Customer_4578,North,Furniture,Chair,1159.64,3,3478.92,520.25,cash
5638,2023-05-03,2294,Customer_2294,North,Home,Cookware,180.14,3,540.42,31.7,bank_transfer
5639,2023-09-01,4885,Customer_4885,South,Home,Bedding,345.97,1,345.97,61.85,bank_transfer
5640,2024-07-16,1098,Customer_1098,Central,Electronics,Smartphone,1029.36,3,3088.08,635.23,card
5641,2024-09-29,2858,Customer_2858,South,Home,Bedding,941.6,1,941.6,126.93,paypal
5642,2023-04-16,3316,Customer_3316,South,Electronics,Laptop,1359.58,2,2719.16,697.49,paypal
5643,2024-02-16,1265,Customer_1265,West,Office Supplies,Stapler,1964.31,1,1964.31,515.9,card
5644,2023-11-02,6671,Customer_6671,Central,Apparel,Shoes,1537.51,1,1537.51,460.91,card
5645,2023-02-25,2343,Customer_2343,South,Furniture,Table,969.7,1,969.7,152.02,paypal
5646,2024-05-05,6907,Customer_6907,East,Furniture,Chair,1658.86,1,1658.86,205.55,card
5647,2023-07-06,1060,Customer_1060,Central,Home,Decor,900.01,3,2700.03,822.53,bank_transfer
5648,2023-06-28,5208,Customer_5208,South,Apparel,Shoes,507.58,1,507.58,46.5,card
5649,2023-12-25,7979,Customer_7979,East,Electronics,Monitor,150.33,1,150.33,28.52,paypal
5650,2023-05-27,4080,Customer_4080,South,Electronics,Headphones,16.63,1,16.63,3.8,card
5651,2024-11-18,6335,Customer_6335,West,Furniture,Chair,729.58,4,2918.32,306.31,bank_transfer
5652,2023-08-04,7861,Customer_7861,North,Furniture,Cabinet,1846.48,1,1846.48,357.13,paypal
5653,2023-01-13,6781,Customer_6781,North,Apparel,T-Shirt,682.23,1,682.23,51.51,cash
5654,2024-09-17,2872,Customer_2872,West,Home,Decor,1437.9,1,1437.9,143.62,bank_transfer
5655,2023-04-01,9205,Customer_9205,West,Electronics,Monitor,1519.17,1,1519.17,190.19,paypal
5656,2024-12-01,1963,Customer_1963,North,Office Supplies,Stapler,1446.37,5,7231.85,1464.83,card
5657,2023-10-10,6394,Customer_6394,South,Apparel,Shoes,864.36,1,864.36,288.97,paypal
5658,2023-02-05,4052,Customer_4052,Central,Furniture,Desk,880.59,4,3522.36,1176.56,bank_transfer
5659,2023-08-18,6779,Customer_6779,East,Office Supplies,Notepad,634.33,1,634.33,135.5,card
5660,2024-07-14,3125,Customer_3125,East,Electronics,Smartphone,262.52,1,262.52,72.89,paypal
5661,2023-02-01,3234,Customer_3234,East,Office Supplies,Paper,1126.15,1,1126.15,240.21,paypal
5662,2024-05-10,2591,Customer_2591,Central,Office Supplies,Pen,1098.4,2,2196.8,756.74,bank_transfer
5663,2024-04-08,6301,Customer_6301,East,Office Supplies,Stapler,971.24,1,971.24,69.71,cash
5664,2024-03-27,3219,Customer_3219,West,Apparel,Jacket,1306.01,1,1306.01,384.18,bank_transfer
5665,2023-07-24,2040,Customer_2040,North,Apparel,T-Shirt,1041.38,1,1041.38,209.85,bank_transfer
5666,2023-03-17,5890,Customer_5890,Central,Home,Cookware,138.04,1,138.04,7.72,paypal
5667,2024-07-29,2231,Customer_2231,Central,Electronics,Monitor,684.3,1,684.3,206.24,paypal
5668,2024-08-27,5576,Customer_5576,North,Office Supplies,Pen,263.13,3,789.39,271.81,cash
5669,2024-04-15,8820,Customer_8820,West,Furniture,Table,995.31,1,995.31,315.49,card
5670,2024-01-20,9779,Customer_9779,East,Home,Cookware,351.83,1,351.83,43.86,card
5671,2023-07-13,7845,Customer_7845,South,Office Supplies,Paper,512.73,1,512.73,77.99,cash
5672,2024-09-30,8539,Customer_8539,Central,Apparel,Shoes,833.38,1,833.38,118.35,bank_transfer
5673,2024-06-24,2259,Customer_2259,South,Office Supplies,Stapler,574.85,2,1149.7,163.92,cash
5674,2024-01-06,1643,Customer_1643,Central,Electronics,Laptop,503.44,2,1006.88,254.1,cash
5675,2023-06-29,8946,Customer_8946,South,Apparel,T-Shirt,1812.19,1,1812.19,197.48,card
5676,2023-12-05,7137,Customer_7137,South,Electronics,Monitor,1927.4,2,3854.8,503.86,bank_transfer
5677,2024-07-15,8441,Customer_8441,Central,Office Supplies,Pen,248.32,1,248.32,36.22,bank_transfer
5678,2024-01-26,5390,Customer_5390,West,Electronics,Headphones,285.71,4,1142.84,283.31,card
5679,2024-05-08,9127,Customer_9127,North,Home,Decor,1502.54,2,3005.08,174.48,cash
5680,2024-11-03,4744,Customer_4744,West,Furniture,Table,183.21,1,183.21,32.87,paypal
5681,2024-01-26,6941,Customer_6941,West,Electronics,Laptop,829.5,1,829.5,161.53,cash
5682,2024-04-04,9098,Customer_9098,Central,Furniture,Cabinet,107.89,2,215.78,49.53,card
5683,2023-10-17,6160,Customer_6160,West,Home,Decor,891.95,2,1783.9,146.68,card
5684,2023-04-01,2266,Customer_2266,South,Apparel,Shoes,253.9,2,507.8,108.3,card
5685,2023-02-12,3660,Customer_3660,East,Electronics,Headphones,1593.12,4,6372.48,1319.97,card
5686,2023-05-10,4173,Customer_4173,West,Home,Bedding,212.97,2,425.94,52.02,card
5687,2024-04-04,7257,Customer_7257,South,Apparel,Jacket,1797.29,1,1797.29,257.4,card
5688,2023-06-23,7553,Customer_7553,East,Apparel,Jacket,1251.42,1,1251.42,231.77,card
5689,2023-02-07,9942,Customer_9942,North,Electronics,Smartphone,918.97,4,3675.88,572.42,cash
5690,2023-12-02,9931,Customer_9931,West,Furniture,Chair,422.93,1,422.93,107.18,card
5691,2024-06-12,6419,Customer_6419,Central,Home,Bedding,247.14,2,494.28,113.92,cash
5692,2024-10-19,1433,Customer_1433,South,Electronics,Smartphone,708.41,4,2833.64,307.25,paypal
5693,2024-05-27,1092,Customer_1092,Central,Office Supplies,Stapler,1284.2,4,5136.8,1115.94,card
5694,2023-06-11,7529,Customer_7529,West,Apparel,Jacket,1262.98,2,2525.96,225.29,paypal
5695,2024-08-30,1314,Customer_1314,West,Office Supplies,Pen,983.38,1,983.38,89.15,cash
5696,2023-08-13,6547,Customer_6547,North,Furniture,Chair,306.29,1,306.29,74.69,bank_transfer
5697,2023-08-21,5713,Customer_5713,East,Office Supplies,Paper,1264.73,1,1264.73,323.57,card
5698,2023-06-23,6580,Customer_6580,East,Furniture,Chair,1509.19,5,7545.95,1953.76,card
5699,2024-10-24,3776,Customer_3776,East,Furniture,Table,1238.98,1,1238.98,257.01,bank_transfer
5700,2023-11-03,8880,Customer_8880,Central,Furniture,Table,1411.3,2,2822.6,284.66,paypal
5701,2023-04-21,1061,Customer_1061,West,Furniture,Desk,258.58,1,258.58,17.25,paypal
5702,2023-03-05,4552,Customer_4552,East,Furniture,Table,874.11,2,1748.22,510.99,paypal
5703,2024-06-20,8596,Customer_8596,South,Electronics,Headphones,1641.33,1,1641.33,85.7,card
5704,2024-06-08,2641,Customer_2641,West,Furniture,Table,1057.46,1,1057.46,161.83,card
5705,2023-01-15,6860,Customer_6860,East,Office Supplies,Paper,1954.75,1,1954.75,253.73,card
5706,2023-03-27,2842,Customer_2842,West,Office Supplies,Stapler,1495.26,1,1495.26,431.6,card
5707,2023-04-01,7394,,South,Furniture,Desk,1570.97,1,1570.97,151.19,cash
5708,2024-10-14,6369,Customer_6369,South,Home,Decor,536.94,1,536.94,141.95,card
5709,2024-08-29,8033,Customer_8033,Central,Apparel,Shoes,541.21,1,541.21,169.27,bank_transfer
5710,2023-01-17,3104,Customer_3104,Central,Electronics,Laptop,1521.68,1,1521.68,161.04,card
5711,2023-10-12,2739,Customer_2739,Central,Office Supplies,Paper,1406.85,1,1406.85,237.97,card
5712,2023-07-27,8742,Customer_8742,West,Apparel,T-Shirt,1001.96,3,3005.88,744.16,paypal
5713,2023-01-05,3307,Customer_3307,West,Home,Cookware,399.3,1,399.3,24.33,cash
5714,2023-04-04,2826,Customer_2826,South,Electronics,Headphones,359.85,2,719.7,168.35,paypal
5715,2024-10-16,4854,Customer_4854,South,Electronics,Smartphone,553.06,1,553.06,160.5,cash
5716,2023-09-09,9608,Customer_9608,East,Furniture,Desk,882.25,1,882.25,83.22,card
5717,2023-12-28,2030,Customer_2030,East,Office Supplies,Pen,1071.37,2,2142.74,629.78,cash
5718,2023-07-15,6341,Customer_6341,Central,Apparel,Jacket,715.07,2,1430.14,202.79,card
5719,2024-12-21,7456,Customer_7456,West,Apparel,Shoes,939.04,1,939.04,217.2,card
5720,2024-12-03,5090,Customer_5090,West,Home,Cookware,626.51,1,626.51,217.35,cash
5721,2023-02-09,3395,Customer_3395,North,Apparel,T-Shirt,1030.09,1,1030.09,274.34,cash
5722,2023-10-28,4770,Customer_4770,West,Furniture,Cabinet,263.58,2,527.16,30.14,card
5723,2023-04-07,1125,Customer_1125,Central,Office Supplies,Paper,517.58,1,517.58,89.08,cash
5724,2024-06-09,9213,Customer_9213,East,Apparel,T-Shirt,1814.89,2,3629.78,216.68,bank_transfer
5725,2024-11-17,2125,Customer_2125,Central,Home,Bedding,864.16,1,864.16,238.98,paypal
5726,2023-07-26,4065,Customer_4065,North,Home,Bedding,731.89,3,2195.67,152.72,paypal
5727,2024-06-11,9530,Customer_9530,North,Home,Cookware,116.37,1,116.37,5.99,paypal
5728,2023-08-18,2992,Customer_2992,Central,Apparel,Jacket,47.95,5,239.75,73.0,cash
5729,2024-12-07,9753,Customer_9753,East,Furniture,Desk,1633.88,5,8169.4,1212.72,cash
5730,2024-11-19,7233,Customer_7233,North,Home,Bedding,1026.11,3,3078.33,382.77,bank_transfer
5731,2023-02-13,3131,Customer_3131,East,Electronics,Monitor,1076.24,1,1076.24,327.17,card
5732,2024-05-10,6102,Customer_6102,South,Furniture,Table,378.92,1,378.92,111.77,card
5733,2023-07-15,9863,Customer_9863,East,Electronics,Laptop,1874.01,1,1874.01,448.97,cash
5734,2024-04-22,3379,Customer_3379,North,Home,Cookware,1078.82,2,2157.64,244.85,paypal
5735,2024-11-27,3360,Customer_3360,South,Furniture,Table,226.37,3,679.11,200.35,cash
5736,2024-11-28,3803,Customer_3803,North,Office Supplies,Paper,583.11,1,583.11,86.13,bank_transfer
5737,2024-07-21,9309,Customer_9309,South,Apparel,T-Shirt,1398.76,2,2797.52,637.35,card
5738,2024-02-13,3487,Customer_3487,West,Furniture,Cabinet,1173.07,1,1173.07,80.8,card
5739,2023-06-17,4683,Customer_4683,East,Furniture,Chair,921.72,4,3686.88,1076.77,bank_transfer
5740,2023-05-16,8717,Customer_8717,East,Home,Cookware,540.73,2,1081.46,211.57,bank_transfer
5741,2024-12-09,2685,Customer_2685,North,Office Supplies,Paper,1860.15,1,1860.15,291.3,card
5742,2023-06-20,4657,Customer_4657,West,Home,Cookware,1726.47,1,1726.47,538.69,card
5743,2023-07-27,1690,Customer_1690,East,Home,Cookware,1471.81,3,4415.43,996.61,cash
5744,2024-07-22,4605,Customer_4605,West,Electronics,Smartphone,1884.6,1,1884.6,468.8,cash
5745,2024-03-26,6432,Customer_6432,West,Apparel,T-Shirt,1304.81,1,1304.81,241.05,cash
5746,2024-11-10,1420,Customer_1420,South,Electronics,Monitor,14.36,5,71.8,24.38,bank_transfer
5747,2024-09-12,2024,Customer_2024,North,Home,Bedding,1408.14,1,1408.14,92.06,card
5748,2024-05-08,3013,Customer_3013,West,Apparel,T-Shirt,606.53,2,1213.06,228.0,card
5749,2024-11-22,7589,Customer_7589,West,Apparel,T-Shirt,1138.33,1,1138.33,177.15,bank_transfer
5750,2023-11-13,4585,Customer_4585,South,Electronics,Laptop,254.96,2,509.92,146.64,card
5751,2024-08-02,7036,Customer_7036,South,Office Supplies,Notepad,657.44,1,657.44,108.87,bank_transfer
5752,2024-05-30,6308,Customer_6308,North,Electronics,Headphones,1617.62,1,1617.62,409.51,cash
5753,2023-01-13,6248,Customer_6248,North,Electronics,Smartphone,993.19,1,993.19,330.31,cash
5754,2023-01-15,9121,Customer_9121,North,Home,Decor,1353.45,2,2706.9,674.45,bank_transfer
5755,2024-01-21,5942,Customer_5942,Central,Electronics,Monitor,56.29,1,56.29,4.35,bank_transfer
5756,2024-04-03,3917,Customer_3917,West,Home,Decor,641.15,1,641.15,215.94,bank_transfer
5757,2023-11-12,3067,Customer_3067,South,Apparel,T-Shirt,1510.72,1,1510.72,477.0,bank_transfer
5758,2023-05-30,3689,Customer_3689,East,Electronics,Headphones,1111.93,2,2223.86,571.19,card
5759,2023-03-27,7842,Customer_7842,South,Office Supplies,Notepad,1537.26,2,3074.52,442.86,bank_transfer
5760,2023-09-17,1966,Customer_1966,East,Apparel,T-Shirt,368.39,2,736.78,64.21,cash
5761,2024-02-07,1896,Customer_1896,South,Electronics,Monitor,475.25,3,1425.75,478.86,cash
